centract2020,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,comp2021,comp2022
36061016900,-4,0,0,-4,-4,-12,-12,-5,-3,6,-3,-3,7
36061016800,0,10,229,0,0,0,0,0,1,0,0,0,0
36061016700,-3,-20,0,-5,-3,-36,-1,4,91,29,-7,0,0
36061016600,0,0,0,51,-4,0,0,5,63,86,0,3,71
36061016500,1,-8,-4,-34,-1,-10,0,-24,-5,-7,-2,-4,-13
36061016400,-1,231,0,0,266,89,0,0,0,-18,0,0,0
36061016300,24,69,-4,181,0,-124,26,24,74,0,0,-17,54
36061016200,0,0,0,0,0,0,0,202,0,0,153,0,0
36061016100,-21,-14,-13,-12,0,-5,-6,-31,-5,-9,0,0,-16
36061016002,0,5,-1,0,0,0,0,0,0,0,0,0,0
36061016001,-6,-7,-1,-7,2,-9,-22,0,0,-2,-2,0,-10
36061015900,194,19,-18,-17,-9,0,1,-4,-4,35,0,12,1
36061015802,298,-10,0,0,11,149,-1,0,0,0,0,0,0
36061015801,3,-9,-6,1,-1,0,-2,-2,-4,-2,-2,0,-1
36061015700,4,0,8,-10,-6,-18,-3,-6,96,-10,10,1,-5
36061015602,0,0,0,0,0,0,0,0,0,0,0,0,0
36061015601,0,1,0,0,-86,0,0,0,104,46,0,0,0
36061015502,0,0,0,0,0,0,0,0,0,0,0,0,0
36061015501,310,0,0,0,0,236,0,0,0,6,0,112,0
36061015403,0,0,0,0,0,0,231,0,0,0,0,0,0
36061015402,103,-2,0,1,0,-32,0,-75,6,24,0,0,6
36061015401,0,0,0,0,0,0,0,-45,1,15,0,1,0
36061015302,0,0,0,0,0,1,0,-13,0,-6,-1,0,-7
36061015301,0,-3,1,-5,-4,-3,1,-11,0,0,0,0,0
36061015200,0,0,0,-5,0,0,0,-1,0,0,0,20,0
36061015102,495,0,105,0,0,273,616,361,0,1131,0,-6,0
36061015101,0,0,0,0,0,0,0,0,0,0,0,0,0
36061015002,-3,0,-1,-5,0,9,-5,0,-25,-6,0,-1,13
36061015001,0,0,0,-10,0,0,0,7,0,11,-8,0,0
36061014900,0,0,0,1,0,0,0,0,-5,0,0,0,0
36061014802,5,0,-2,0,-18,-27,0,0,0,162,0,0,-24
36061014801,0,0,0,0,0,0,0,0,0,1,0,0,0
36061014700,0,5,0,0,0,0,0,0,0,0,0,0,0
36061014602,0,0,0,0,-42,0,-1,80,0,0,-6,0,0
36061014601,0,0,0,0,1,0,0,0,-10,-55,4,0,0
36061014500,0,0,0,0,339,0,258,0,0,172,0,0,0
36061014402,3,-1,0,0,0,0,-34,-2,0,7,0,139,0
36061014401,0,-1,-1,0,0,0,0,-3,0,-18,-2,0,0
36061014300,0,0,0,0,0,0,0,0,0,0,0,0,0
36061014200,0,-1,-9,-2,-3,-8,-14,-1,-12,-12,8,16,-3
36061014000,-3,-2,-2,19,0,-10,14,1,-16,-19,6,-13,55
36061013900,1,0,0,0,-6,0,50,0,0,4,-1,0,0
36061013800,6,1,3,0,2,-88,-10,-5,14,-58,30,42,106
36061013700,0,-4,-1,6,-159,-1,0,188,118,156,72,-1,8
36061013604,0,-1,0,0,0,-1,-38,1,0,0,-1,0,-1
36061013603,0,0,0,0,0,0,0,0,-42,-60,0,0,0
36061013602,0,1,1,0,0,-4,41,-40,0,29,0,0,0
36061013601,0,0,0,0,0,0,0,0,0,0,0,0,0
36061013502,0,0,0,0,0,0,709,65,1028,0,0,77,0
36061013501,0,862,0,96,0,-1,0,392,0,103,0,0,0
36061013400,32,-31,2,26,0,2,0,-6,-23,-63,0,-27,-25
36061013300,188,0,3,109,55,156,-2,30,0,8,60,7,2
36061013203,0,0,0,1,0,0,0,3,0,1,0,0,0
36061013202,0,0,0,0,0,0,0,0,0,0,0,0,0
36061013201,0,-2,0,-32,0,0,61,-2,0,0,10,0,-1
36061013100,0,21,-1,7,0,0,11,0,424,-1,0,0,0
36061013000,0,-7,-2,-17,-6,0,8,-50,4,-2,-8,0,2
36061012902,1,-20,1,66,0,110,0,0,0,-9,0,222,0
36061012901,2,0,0,1238,0,1175,280,18,168,237,0,-5,-6
36061012800,0,-1,-1,-9,0,-10,-2,-6,1,0,0,-2,0
36061012700,12,1,-5,-21,-7,0,20,5,0,0,2,8,13
36061012602,0,1,0,-2,8,0,0,0,0,0,0,0,8
36061012601,3,0,0,0,0,27,0,-1,0,0,0,-1,0
36061012500,0,0,-6,-13,0,0,0,0,0,-2,0,0,0
36061012400,0,0,-41,0,0,0,0,0,-2,0,0,0,4
36061012200,-7,-15,-1,-5,0,1,1,-17,-25,-14,-7,-12,-19
36061012102,0,0,-1,7,1,0,0,7,-1,0,2,0,0
36061012101,12,-1,0,0,0,1,1,0,3,0,0,27,-26
36061012000,0,0,0,21,0,-2,-1,2,-1,-4,0,0,2
36061011900,0,-2,0,-1,0,0,0,-1,0,0,-2,0,0
36061011800,2,3,7,0,-129,0,0,5,-4,0,-35,0,5
36061011700,7,61,-2,0,0,0,598,225,0,0,0,0,590
36061011600,0,0,0,0,0,0,-5,0,0,1,0,0,0
36061011500,0,813,199,8,108,6,0,0,45,-5,-3,0,3
36061011402,0,0,-4,0,0,0,-1,0,-1,0,1,0,0
36061011401,123,-14,0,-55,-92,-1,0,0,40,0,0,1,-1
36061011300,-11,0,0,-2,0,0,0,0,0,0,0,0,0
36061011203,-1,-8,-5,0,0,0,0,0,0,0,0,-6,0
36061011202,0,0,-4,0,0,139,0,0,0,0,0,0,0
36061011201,0,0,0,-142,-14,0,0,0,0,0,0,0,41
36061011100,207,-2,91,2,0,78,0,0,304,-48,0,0,9
36061011000,-2,0,-11,-38,2,22,0,45,-1,7,0,-1,32
36061010900,0,0,0,0,0,0,0,0,0,0,0,0,0
36061010803,-9,0,0,0,0,0,266,0,0,68,0,0,0
36061010802,0,0,0,0,0,0,0,5,0,0,0,0,0
36061010801,0,0,7,0,0,0,0,0,0,0,-5,0,0
36061010602,0,209,-1,0,0,0,0,0,0,0,0,0,0
36061010601,5,0,0,1,0,-19,0,1,0,0,3,0,121
36061010400,0,-1,0,0,173,0,-109,0,0,161,0,0,0
36061010300,0,0,0,0,33,0,0,844,0,11,0,0,0
36061010200,0,0,0,0,-14,0,0,-4,-2,0,0,0,0
36061010100,0,362,-9,0,0,0,375,-4,2,0,0,0,0
36061010000,0,-2,-114,0,0,0,-1,94,0,123,0,-28,363
36061009903,839,-9,-30,-7,0,0,0,-6,392,378,0,0,532
36061009902,548,28,2,710,529,-2,0,586,50,51,0,60,938
36061009901,28,122,0,0,14,76,50,-10,5,-7,202,9,152
36061009800,20,-21,0,0,0,116,131,-7,2,3,3,135,34
36061009700,0,-8,0,3,0,0,0,0,0,-7,0,0,80
36061009600,54,0,-1,-6,0,0,-21,0,0,0,0,-1,0
36061009500,302,-8,4,-3,-13,-3,1,69,8,49,37,0,199
36061009400,0,0,0,0,0,-70,0,0,0,0,0,0,0
36061009300,14,162,-4,0,-5,0,-1,-10,-38,0,0,0,-13
36061009200,0,0,0,-188,0,0,-10,0,0,0,0,0,0
36061009100,-1,3,54,194,-23,48,0,-2,28,1,10,40,-2
36061009000,76,0,-8,1,88,4,-25,-9,-66,0,0,20,0
36061008900,14,0,-7,20,-9,7,-5,0,160,0,-1,7,-2
36061008800,0,0,0,0,0,0,0,373,553,429,0,1,0
36061008700,0,-23,-3,3,41,2,23,0,4,-4,1,0,1
36061008603,0,0,1,0,0,5,-4,68,0,0,0,0,0
36061008602,0,0,0,0,0,0,0,0,0,0,0,0,0
36061008601,0,0,0,0,0,0,761,0,0,0,0,0,0
36061008400,178,-24,0,66,-2,-8,0,133,0,68,0,60,0
36061008300,0,0,1,36,0,0,-2,-1,-2,-3,0,0,0
36061008200,0,0,-8,105,5,-6,1,-32,0,0,0,1,-4
36061008100,5,-2,-1,32,0,-3,0,-33,23,11,15,19,43
36061008000,-118,-2,0,0,125,4,4,0,-7,3,-1,0,0
36061007900,-3,-5,2,5,-9,-1,-11,-1,0,0,-5,0,-2
36061007800,0,3,0,-5,7,80,-16,160,74,-30,0,0,5
36061007700,-5,0,-10,-15,-7,-2,-3,-3,-2,-9,5,-3,-7
36061007600,0,0,1,0,7,0,-4,-13,368,0,0,0,17
36061007500,3,0,-6,0,4,86,0,-90,-3,2,0,0,-1
36061007400,-19,0,-6,167,-35,290,-2,72,70,129,165,199,42
36061007300,-2,-14,-13,-8,-7,-2,-13,5,-4,-7,8,-6,-9
36061007200,-2,3,10,7,-24,-6,0,0,-21,37,0,41,36
36061007100,-8,1,-103,0,0,188,-2,0,-4,-13,0,1,1
36061007002,-1,0,0,1,1,-16,-4,-4,-4,0,-4,0,144
36061007001,130,-1,0,0,0,0,0,0,0,0,0,0,-1
36061006900,1,0,0,1,0,0,0,28,54,35,0,22,5
36061006800,1,62,0,36,82,-12,-10,8,82,0,14,150,11
36061006700,0,-1,-3,-6,0,-3,-1,-3,1,0,-1,-2,0
36061006600,0,0,0,0,0,0,111,0,0,0,0,0,0
36061006500,-1,0,1,-9,-4,-44,4,8,-2,1,-1,0,-19
36061006400,6,98,0,-13,0,-11,45,-4,199,66,0,0,61
36061006300,29,-13,18,-32,-1,1,8,-2,-4,0,2,-9,-20
36061006200,0,0,0,0,0,0,0,0,0,0,0,0,0
36061006100,7,8,-5,0,10,5,251,0,5,52,0,0,0
36061006000,0,0,0,0,0,0,0,0,0,0,0,0,0
36061005900,0,-14,-12,0,0,0,0,1,-5,-2,0,-39,0
36061005800,7,7,0,0,0,127,289,53,0,0,0,0,45
36061005700,140,0,0,-1,0,1,0,1,0,0,0,0,0
36061005600,0,0,0,50,325,0,0,83,0,0,0,0,0
36061005502,-2,7,2,2,3,35,8,-86,16,-3,61,0,0
36061005501,0,0,0,-7,0,0,0,-3,0,0,0,0,160
36061005400,15,2,5,1,5,55,14,58,0,-6,0,-2,56
36061005200,2,-24,2,0,4,6,-1,0,2,0,0,1,3
36061005000,-5,0,1,14,0,0,-8,1,0,1,-1,-4,0
36061004900,2,14,-3,-7,0,-6,33,-6,16,1,2,-1,-12
36061004800,1,1,0,-4,0,0,6,-3,-24,-1,-21,0,0
36061004700,42,5,4,10,0,11,52,7,16,-2,4,34,0
36061004500,11,0,0,4,0,0,0,10,0,0,1,0,12
36061004400,0,0,0,0,0,11,5,0,0,0,0,0,0
36061004300,9,-2,1,34,6,4,-6,15,1,5,-1,7,0
36061004200,1,0,-52,2,85,0,-1,-93,1,10,0,0,0
36061004100,11,0,12,-5,-2,9,10,28,26,60,0,29,18
36061004002,51,3,-7,2,83,6,-4,-3,1,30,-1,0,0
36061004001,39,0,-1,0,0,27,3,0,-121,0,0,0,0
36061003900,24,33,2,110,-9,52,175,4,55,50,5,-5,4
36061003800,16,-2,1,2,-9,40,0,-9,3,2,5,17,1
36061003700,-3,-8,21,-3,-5,-30,137,199,0,166,267,231,62
36061003602,4,-9,0,65,4,16,0,6,3,30,0,0,0
36061003601,1,4,0,0,0,0,4,22,0,1,0,0,14
36061003400,11,-2,16,-1,57,-3,11,185,54,113,0,4,-1
36061003300,25,22,41,109,-3,21,214,32,3,126,17,-14,9
36061003200,2,8,10,87,-3,4,30,0,1,0,0,0,0
36061003100,0,0,6,0,33,0,0,0,14,258,0,0,3
36061003002,0,0,3,0,0,-2,0,1,1,-2,0,0,22
36061003001,0,5,-9,6,5,0,5,4,90,253,0,0,0
36061002902,-1,0,0,0,0,0,0,-1,0,0,0,0,-4
36061002901,0,0,0,0,0,0,0,0,0,0,0,0,0
36061002800,38,58,3,0,1,0,40,-12,0,-5,-2,0,2
36061002700,2,0,0,0,0,0,0,0,0,0,0,0,0
36061002602,-2,0,78,0,51,0,30,7,110,8,0,0,5
36061002601,0,17,14,0,0,3,53,2,-4,-1,0,0,-2
36061002500,0,0,0,0,0,0,0,0,0,0,0,0,0
36061002400,0,0,0,0,0,0,0,0,0,0,0,0,0
36061002202,5,10,-4,0,170,0,0,0,0,0,7,45,55
36061002201,303,0,0,2,0,0,78,102,0,0,2,6,0
36061002100,-10,85,-2,19,0,7,507,26,197,14,45,0,6
36061002000,0,0,0,0,0,0,0,0,0,0,0,0,0
36061001800,58,25,-8,-2,1,4,29,3,245,-17,37,89,13
36061001600,32,8,2,4,0,0,8,93,8,-22,6,-51,13
36061001502,0,281,416,14,-16,-11,-122,563,619,-9,241,-1,0
36061001501,3,898,40,168,5,4,180,0,8,5,130,30,0
36061001402,2,0,0,0,0,-40,12,349,0,44,263,89,117
36061001401,0,0,0,0,0,0,0,0,0,0,0,0,0
36061001300,223,0,0,-4,0,0,186,0,-5,-13,56,299,1
36061001200,0,0,0,14,0,0,0,0,0,0,0,-16,144
36061001002,0,0,0,0,0,0,0,0,0,0,0,0,0
36061001001,0,0,0,0,0,0,0,0,0,0,0,0,0
36061000900,1,0,0,0,-21,0,-37,0,0,0,0,0,0
36061000800,28,-4,-2,3,-23,1,1,0,0,3,0,0,0
36061000700,4,0,0,0,0,776,71,51,275,0,0,566,0
36061000600,0,0,23,0,0,0,-9,0,1040,1,-2,-2,0
36061000500,0,0,0,0,0,0,0,0,0,0,-112,-33,4
36061000202,0,0,0,0,0,0,0,0,0,0,0,0,0
36061000201,0,0,3,0,0,0,0,0,0,-2,0,0,0
36061000100,0,0,0,0,0,0,0,0,0,0,0,0,0
